column_1,column_2,column_3,column_4
89191,250717,100698,105089
89192,399669,953764,318474
89193,539012,9956,402266
89194,504155,63870,702416
89195,693737,934179,429735
89196,296439,686168,834472
89197,250767,610029,350876
89198,585518,955831,822049
89199,891327,172247,292509
89200,710368,413919,579833
89201,698713,607956,712399
89202,168273,967454,701425
89203,25666,636299,222810
89204,238662,469447,508202
89205,455030,39642,171938
89206,366943,7380,169867
89207,264372,320459,816392
89208,177653,579361,797278
89209,619473,926191,751592
89210,983548,653193,942887
89211,331221,821949,837893
89212,319224,770651,771281
89213,357745,337509,192190
89214,34577,885625,861092
89215,916249,180516,950613
89216,369512,216605,370165
89217,131164,837248,82169
89218,415776,3660,896181
89219,29362,98913,993606
89220,76987,448669,82211
89221,651739,423578,127331
89222,455269,851398,223094
89223,814357,543671,477153
89224,974325,168188,382352
89225,752194,990906,701703
89226,381535,809694,979833
89227,649651,459974,26424
89228,972421,730394,252457
89229,34933,916764,436140
89230,820477,835865,830131
89231,423931,170832,986237
89232,25995,718070,387390
89233,690965,857039,674051
89234,858038,632463,267666
89235,788985,661344,948357
89236,533075,244254,496042
89237,780620,102001,448434
89238,408763,969397,462918
89239,960482,54393,266392
89240,674641,65670,664816
89241,6713,331733,884111
89242,690368,656910,352696
89243,147141,651132,985024
89244,769530,173953,918056
89245,36365,159790,830703
89246,776317,402318,180815
89247,218434,247412,349881
89248,416567,335331,408587
89249,477749,505121,997337
89250,502559,528731,232766
89251,512889,57341,267081
89252,475028,90533,781374
89253,528468,398786,519879
89254,699101,237528,590354
89255,338962,974427,877996
89256,896980,15704,67973
89257,18426,788042,158161
89258,460615,569183,920922
89259,358681,675358,515467
89260,701069,660655,406216
89261,649005,547867,844610
89262,749840,716488,536845
89263,25761,612464,457922
89264,896908,114646,978077
89265,128881,690827,1392
89266,494952,110939,502551
89267,534843,347509,372844
89268,914038,910514,949774
89269,126156,198796,499448
89270,186165,186251,106881
89271,447808,817824,108338
89272,497483,571818,609099
89273,840817,476144,359018
89274,545714,313656,844361
89275,950660,657992,859136
89276,991721,92833,201282
89277,105635,637937,799731
89278,802529,384787,448882
89279,2118,261978,221926
89280,629371,588775,215466
89281,676844,889604,744653
89282,333683,990069,930928
89283,275044,768341,494500
89284,926293,814230,338045
89285,514584,643945,278444
89286,354911,751128,59426
89287,855730,981952,838584
89288,305067,148212,543212
89289,423210,467497,514825
89290,749467,915952,332459
89291,571495,408415,779600
89292,374786,133248,268971
89293,342019,360255,249613
89294,81709,746725,984477
89295,257577,621923,971076
89296,970925,453268,435975
89297,664941,187805,356511
89298,555600,344643,242814
89299,842341,44721,636860
89300,677922,448593,987855
89301,64566,676095,788238
89302,464022,274186,828486
89303,593936,206406,840606
89304,8945,752003,579599
89305,501763,388776,345602
89306,322227,40008,123900
89307,541362,680795,722137
89308,925116,282699,536897
89309,723282,113796,942232
89310,247105,910033,523416
89311,115708,975190,227282
89312,295717,906744,429647
89313,787011,275316,247908
89314,700128,170347,370483
89315,182043,494161,172919
89316,681191,464785,677976
89317,324051,795050,260801
89318,874216,733477,46121
89319,819156,718656,898504
89320,936482,818870,530692
89321,930129,630234,75724
89322,134682,673465,762491
89323,738253,992154,424871
89324,79902,28324,223468
89325,348556,217896,952781
89326,796309,76812,518701
89327,22318,590991,321803
89328,261605,777182,712811
89329,533234,552366,231286
89330,81239,709100,843287
89331,663274,137645,726003
89332,369931,365073,443527
89333,824058,868521,347672
89334,523214,216908,260711
89335,966277,98160,223782
89336,7761,416292,390936
89337,791210,970926,147231
89338,654524,200416,110577
89339,80130,245744,766561
89340,837038,805735,619317
89341,546487,179931,591344
89342,950773,177384,761498
89343,565183,210893,96432
89344,720816,915333,105478
89345,775131,949525,994327
89346,449973,221671,199398
89347,454801,919868,869852
89348,906676,246819,979287
89349,711300,49606,459336
89350,346182,791476,48544
89351,866139,483703,742792
89352,685792,305459,565039
89353,980752,426115,890777
89354,699901,28942,153849
89355,572454,251517,375549
89356,306469,85413,345070
89357,87021,87476,179278
89358,540449,680533,948681
89359,521958,21628,533479
89360,590578,161385,420449
89361,233507,241108,300579
89362,502887,626701,598781
89363,976371,650848,383724
89364,32243,528751,135451
89365,634913,113036,212659
89366,916592,270917,441993
89367,238173,851295,395084
89368,489788,122595,137156
89369,620125,963105,356523
89370,194064,318073,714592
89371,704516,318381,143565
89372,931089,139631,534922
89373,987739,232453,165384
89374,274927,850388,558533
89375,530113,153271,242603
89376,5741,813035,337938
89377,21497,350092,117212
89378,977486,471255,179238
89379,851474,93402,560531
89380,79374,45482,824315
89381,900919,885561,965147
89382,376991,39543,737671
89383,310161,487926,82110
89384,988214,670739,231473
89385,966030,355160,861013
89386,237827,975078,214633
89387,319551,326557,115593
89388,102148,752710,154402
89389,330521,754096,526984
89390,333996,575627,536908
89391,267706,643042,784214
89392,400833,117636,187490
89393,455455,13687,898564
89394,911911,852001,147225
89395,375071,261291,535620
89396,566147,3375,389031
89397,304497,160974,916447
89398,512294,970571,583101
89399,364506,267826,978837
89400,757794,4515,893903
89401,646356,391840,389779
89402,587736,378411,571965
89403,18983,648852,202064
89404,48010,494675,158928
89405,995654,49938,222986
89406,540753,297448,108356
89407,645984,907995,248493
89408,104845,728375,319326
89409,99746,569141,111151
89410,435033,297896,904851
89411,110223,843032,639448
89412,685139,748295,791629
89413,775878,657447,212618
89414,257639,978951,908692
89415,772919,994372,641447
89416,919977,78521,873117
89417,450152,529149,411704
89418,279805,60647,582717
89419,828475,822434,783059
89420,103712,91628,394601
89421,111512,991695,245319
89422,707193,408548,672319
89423,713996,624511,785715
89424,713601,1664,265893
89425,35566,332481,616259
89426,605275,418211,779134
89427,517899,46656,551150
89428,117070,286223,894490
89429,868411,56503,96267
89430,577204,453495,193603
89431,62149,437228,874857
89432,964690,14983,829867
89433,644888,78202,642857
89434,88988,79914,473883
89435,481443,64011,359457
89436,10723,621820,471488
89437,107392,22273,935575
89438,79275,534763,22906
89439,658629,714982,756335
89440,248190,889773,227254
89441,667267,253420,754208
89442,550462,672048,698131
89443,194435,817605,815268
89444,286154,766609,972942
89445,120214,130342,640690
89446,474424,645144,47028
89447,681996,399010,707217
89448,649199,18546,297281
89449,465171,677804,48985
89450,810811,820383,199450
89451,676323,480402,884184
89452,108971,717360,294911
89453,403807,939805,28528
89454,804971,643331,500357
89455,906749,576824,27281
89456,808340,998662,301188
89457,219592,554572,27468
89458,702714,600176,550183
89459,354476,966844,731127
89460,415669,126510,172579
89461,509288,811265,581281
89462,856345,955404,16641
89463,289007,952527,102218
89464,838670,879191,657809
89465,12929,839670,474673
89466,815274,697721,112721
89467,898177,288314,564913
89468,813308,469963,850144
89469,832562,539246,538253
89470,857751,787654,431143
89471,841466,508864,956424
89472,938785,760496,598526
89473,559734,866192,271462
89474,169560,723255,637263
89475,92497,917916,10371
89476,668142,42817,687115
89477,260626,967864,431
89478,733039,605408,637797
89479,390025,85569,576945
89480,670541,545973,501245
89481,24169,970664,877244
89482,703971,721606,442939
89483,556629,948892,160273
89484,891546,839737,870391
89485,14357,723032,859523
89486,690622,913002,586600
89487,224941,528974,80908
89488,434907,619858,519145
89489,973907,243421,703
89490,97790,91014,634624
89491,898163,978464,356939
89492,975601,427009,670858
89493,211957,381629,389234
89494,66407,125104,660305
89495,307022,178741,453416
89496,504679,390126,108370
89497,599929,96098,332550
89498,151161,93134,430602
89499,570126,983953,642196
89500,76521,338567,903998
89501,434187,988263,232744
89502,259687,958907,608495
89503,152732,412936,917484
89504,937169,983504,406068
89505,223920,396601,177806
89506,479342,594048,39399
89507,322564,535612,419315
89508,981447,451777,540824
89509,22227,739786,858593
89510,584498,554368,160338
89511,547165,700040,483307
89512,330711,35162,691203
89513,659354,447097,182074
89514,987281,228571,671320
89515,576667,213037,19854
89516,143738,690978,183276
89517,52934,886705,359031
89518,691447,640656,599650
89519,417520,250031,42030
89520,789755,515763,566237
89521,971306,8723,969642
89522,469182,159129,979612
89523,594920,941754,940369
89524,943201,927003,30899
89525,579024,973375,29316
89526,852603,891609,11048
89527,152320,564485,797383
89528,189084,191697,56345
89529,925212,544409,354681
89530,948613,604008,523001
89531,508085,821052,877514
89532,47795,192343,751733
89533,268040,35688,319270
89534,655306,647704,922655
89535,125232,903605,168798
89536,604566,5550,263868
89537,68312,609823,106650
89538,49310,518372,858425
89539,324301,461917,641556
89540,271832,337220,937005
89541,259109,419953,208871
89542,372412,387374,932668
89543,394029,362158,168156
89544,24692,834708,83037
89545,473197,981051,799832
89546,437237,772647,53027
89547,797525,178157,953591
89548,201443,208077,905031
89549,706929,935367,690364
89550,925541,876356,42930
89551,407055,360239,3795
89552,113962,212373,322056
89553,625031,483621,46744
89554,641023,546410,189134
89555,191467,402173,494543
89556,534980,186935,633009
89557,535649,104489,698805
89558,539726,476288,193984
89559,715969,17746,97369
89560,941049,963072,769528
89561,65344,120660,14041
89562,963842,379802,357547
89563,305405,711460,762367
89564,949255,276544,143203
89565,179869,310793,118556
89566,65152,739624,449496
89567,196966,793539,149945
89568,48863,125379,890204
89569,475162,859593,401521
89570,49028,670035,56326
89571,558769,735005,665488
89572,185791,132404,45746
89573,42701,958779,333187
89574,977815,422033,337094
89575,673862,939083,791287
89576,868213,973555,717925
89577,933964,805335,617060
89578,561452,758771,869915
89579,600137,666143,14759
89580,147483,120254,772877
89581,229989,39765,434181
89582,742989,858865,910885
89583,404387,819097,955256
89584,653652,138545,963566
89585,327496,80868,207856
89586,492764,283332,402270
89587,873334,73173,877606
89588,389309,118380,815162
89589,414684,511700,62615
89590,590112,86162,663458
89591,290063,472176,793559
89592,568035,378027,930774
89593,956582,784239,831376
89594,383309,532267,842836
89595,8259,628738,267446
89596,885369,268437,841062
89597,918336,584597,62759
89598,440795,46265,863447
89599,916958,246891,781889
89600,246057,703823,453732
89601,40802,419893,681955
89602,745056,968579,575132
89603,263650,964537,128178
89604,373386,535121,339495
89605,281853,921941,944224
89606,315086,629946,209218
89607,758825,911075,980212
89608,851007,522670,335241
89609,850084,459703,156384
89610,502377,423098,886520
89611,967937,914237,192380
89612,522548,308862,505327
89613,262218,117872,532880
89614,666653,145387,572632
89615,844169,571514,266612
89616,846201,917045,798796
89617,749639,457497,741718
89618,600679,223868,44660
89619,391061,416027,392195
89620,65562,583555,629418
89621,315450,765705,945530
89622,540337,351070,821877
89623,585303,324850,370733
89624,268558,345084,130406
89625,767113,995660,672063
89626,407678,697545,676982
89627,334234,732487,600285
89628,489638,393639,770272
89629,701851,402578,145157
89630,202628,588073,902336
89631,331095,667688,594391
89632,691942,318172,673296
89633,69709,287119,154657
89634,316233,37008,190335
89635,698629,453171,932716
89636,163074,46158,770435
89637,307,849044,952199
89638,818784,462766,933403
89639,984130,499255,160027
89640,299883,493839,714306
89641,339661,85204,447735
89642,632089,166925,703778
89643,224740,877597,371100
89644,418883,10033,96860
89645,20025,914160,818660
89646,836770,695346,638812
89647,219197,504372,370533
89648,265832,832274,600520
89649,976523,688770,220516
89650,136506,300705,431292
89651,354280,295985,174336
89652,437997,163312,70867
89653,109566,128861,300798
89654,946756,618125,507581
89655,294258,913287,215014
89656,591632,697889,35642
89657,451414,118633,178191
89658,233024,424123,174443
89659,250128,379082,10273
89660,437233,779001,938843
89661,383110,655751,697957
89662,861244,696113,809394
89663,321891,406819,441480
89664,841855,350625,148542
89665,515071,84772,787314
89666,989025,810001,496396
89667,151025,218367,777554
89668,199489,480486,717105
89669,445009,221800,262165
89670,260315,158277,846761
89671,18655,739259,368559
89672,552529,315034,564570
89673,321750,827344,971880
89674,604711,69360,777720
89675,871222,853834,92656
89676,905061,669028,302768
89677,748845,741291,938211
89678,792860,964944,235932
89679,206740,728200,940074
89680,914100,75775,41011
89681,446375,408168,480599
89682,966759,161830,97655
89683,570353,854740,116758
89684,261625,665443,571164
89685,729953,604819,72104
89686,284525,560775,728057
89687,777737,707975,640629
89688,865129,38377,643327
89689,922411,697976,907421
89690,265633,509504,73334
89691,175835,963723,253025
89692,372955,204234,401654
89693,924761,264284,839115
89694,866244,450473,85221
89695,338293,567579,2252
89696,653543,790953,391366
89697,758399,297422,108524
89698,595720,764381,910499
89699,527934,951398,943
89700,500553,733183,35513
89701,934235,479480,973281
89702,495415,78450,72884
89703,935805,449961,537773
89704,696356,582754,702598
89705,686929,942262,284287
89706,696377,57176,940071
89707,188438,852923,604089
89708,124543,89696,554397
89709,544962,726943,880883
89710,184303,981214,758983
89711,965205,297939,244426
89712,761499,117322,706184
89713,98843,708236,652291
89714,684227,812126,321165
89715,878201,65206,676714
89716,694960,273081,591173
89717,848022,242636,163793
89718,174679,734944,567386
89719,491704,15168,247271
89720,966019,885637,999137
89721,520419,696438,43857
89722,157352,557709,744249
89723,610943,608463,50158
89724,63190,35289,679226
89725,342485,745275,25055
89726,7713,161635,912871
89727,384983,96647,776724
89728,346975,151579,997512
89729,643513,924275,219500
89730,144485,382999,881358
89731,394784,491899,10546
89732,534363,57780,61495
89733,169462,456995,37723
89734,223268,535176,788215
89735,299197,557530,160135
89736,655443,971518,350778
89737,54415,211971,304673
89738,287191,753596,814288
89739,194499,301639,251161
89740,715628,40458,497708
89741,180099,617395,468144
89742,151635,684954,166083
89743,836721,174255,93176
89744,341230,737801,42026
89745,397002,350629,24242
89746,825688,934262,754829
89747,566599,454448,665394
89748,935971,575614,38500
89749,607486,932790,393579
89750,150833,973066,918371
89751,997245,992515,984900
89752,664271,351838,961194
89753,491080,432680,481719
89754,115581,397440,104257
89755,83786,143865,231517
89756,59294,980323,761260
89757,199073,812373,566697
89758,44710,686742,901868
89759,394930,304535,522850
89760,521025,869285,572745
89761,65786,321704,524880
89762,364748,101191,345408
89763,2,674790,938543
89764,392309,255749,765424
89765,439049,121341,393964
89766,789592,309931,147433
89767,125977,319832,839552
89768,119819,155381,885149
89769,834187,862857,399106
89770,544734,841774,724974
89771,329462,963284,112361
89772,195286,832863,298856
89773,39599,367487,510761
89774,989310,550196,495515
89775,131959,914670,420561
89776,759845,159488,36157
89777,590518,114922,748501
89778,942368,390224,199571
89779,685504,238019,857088
89780,309606,279038,443635
89781,542706,561768,612640
89782,233419,796912,345813
89783,797629,980156,24735
89784,294121,644188,753875
89785,981261,771141,174786
89786,823722,280139,233977
89787,664542,287721,960524
89788,608957,899992,126220
89789,470836,437097,190130
89790,821472,691257,351406
89791,308375,949907,102325
89792,490293,583102,21237
89793,419852,202459,605031
89794,115678,906435,702959
89795,32555,459367,67442
89796,480772,173193,587663
89797,239307,777064,301048
89798,986194,459935,191739
89799,799572,487807,604148
89800,42938,452434,446213
89801,202996,87381,146138
89802,265648,642059,769747
89803,146106,772235,147748
89804,346154,955423,280014
89805,228039,691003,231276
89806,875442,829583,547850
89807,689610,814804,375765
89808,525642,124695,225300
89809,698254,915427,35507
89810,976942,307562,679843
89811,250697,983882,152103
89812,978785,133879,902119
89813,707795,524762,193221
89814,288167,36630,339355
89815,267971,195473,462908
89816,467663,633286,877498
89817,184756,860929,731117
89818,582073,305365,137782
89819,763181,751035,142651
89820,730234,64619,979863
89821,988156,888492,648722
89822,867604,982409,120942
89823,374049,73729,74912
89824,846055,757831,233992
89825,514445,910986,175098
89826,482740,684010,490815
89827,877694,989219,838796
89828,544033,198765,104145
89829,356153,402759,402179
89830,485751,438658,392676
89831,141246,239309,251153
89832,890857,686423,693397
89833,152719,349362,346796
89834,606283,278060,740769
89835,828468,471220,705915
89836,162334,207400,499842
89837,985164,514850,349123
89838,2766,145626,731653
89839,396617,519322,288941
89840,122372,616884,61948
89841,555450,560167,729007
89842,772008,443187,25152
89843,780931,559263,677119
89844,397980,623118,714633
89845,252367,619212,196400
89846,489587,269208,750586
89847,591072,944300,266483
89848,160165,902714,380956
89849,583526,763999,7551
89850,515687,874297,933115
89851,318083,80539,690995
89852,421022,40848,949485
89853,438291,122436,462195
89854,806158,971373,615251
89855,112675,557619,218152
89856,289675,571915,451092
89857,786184,681848,628562
89858,340541,622314,852865
89859,297556,271754,237304
89860,495072,571771,660444
89861,526091,481545,203926
89862,232747,340898,987264
89863,52107,117769,246274
89864,401357,634922,702437
89865,348470,300175,801023
89866,760817,167286,937530
89867,750399,656746,743107
89868,907407,41293,388513
89869,963054,648554,232970
89870,597791,732398,289669
89871,165798,581783,236653
89872,339191,604622,241127
89873,67548,235675,929554
89874,650443,44016,861503
89875,386126,962132,660651
89876,361615,593219,270036
89877,651859,632983,415109
89878,741850,117212,260426
89879,597265,620196,64301
89880,977151,44997,165667
89881,680096,908747,23795
89882,451365,154713,193178
89883,820174,287935,725735
89884,332858,378127,783768
89885,386787,313327,318615
89886,821740,21966,195495
89887,25419,668684,772433
89888,42358,508966,104647
89889,2767,484276,194907
89890,135503,328064,253104
89891,509470,311398,482273
89892,964354,506518,746827
89893,390941,163960,10904
89894,275908,513727,319647
89895,506960,742878,600078
89896,641405,848085,693680
89897,207387,115430,270038
89898,719443,529795,545288
89899,767570,351583,295757
89900,517981,245416,140328
89901,474890,773592,923567
89902,890565,5148,40850
89903,580198,368835,928075
89904,402947,893305,197387
89905,595767,31902,260589
89906,105832,743183,784766
89907,937861,758624,904143
89908,82506,555416,712358
89909,594037,909365,247583
89910,194503,438356,90221
89911,614953,976224,803329
89912,524788,282013,523667
89913,537471,295966,469012
89914,523335,486608,185459
89915,840891,214183,473150
89916,731509,945766,528871
89917,653642,109924,651069
89918,937007,864650,494841
89919,26569,798233,664916
89920,111250,679600,464793
89921,886080,878651,207131
89922,265177,944403,240637
89923,921373,732494,744638
89924,857364,202077,432648
89925,455599,992816,464966
89926,9554,460054,990357
89927,7623,806391,976832
89928,582291,965569,20904
89929,935927,275865,167201
89930,725708,54154,2142
89931,749913,666351,730681
89932,938786,752516,374437
89933,538172,143477,188372
89934,636776,632952,506081
89935,818767,933416,329605
89936,573661,781948,613155
89937,478980,415701,817957
89938,750392,600247,91372
89939,406343,209205,940933
89940,840009,266899,976552
89941,529244,226298,182355
89942,952899,128158,16079
89943,376259,206864,192225
89944,800060,745363,798062
89945,503944,91185,933158
89946,83219,173034,49165
89947,483507,505843,841348
89948,298352,554272,305472
89949,197168,572252,144601
89950,252881,348932,415543
89951,69358,260011,587880
89952,804809,377592,799203
89953,907928,917534,221363
89954,92390,286768,939706
89955,736400,930979,611287
89956,4192,253333,464471
89957,720710,101631,416459
89958,436097,282702,714076
89959,436759,693415,254117
89960,682190,982140,969851
89961,134160,527336,255434
89962,809407,382685,626224
89963,292030,99137,789861
89964,309454,571970,215697
89965,396580,615951,125712
89966,693589,376592,828354
89967,781484,771773,722609
89968,836750,453355,86108
89969,603646,580903,575649
89970,320401,488122,759878
89971,885867,916643,477303
89972,667850,374532,922516
89973,362610,147610,588825
89974,300491,162608,786727
89975,881981,389667,637320
89976,1406,195003,259416
89977,917680,235240,82649
89978,721759,398708,461692
89979,826633,481445,217830
89980,452300,579222,7264
89981,21995,913157,247949
89982,833541,455185,842319
89983,982912,361955,855286
89984,969581,765341,721823
89985,375955,735675,464102
89986,385426,207922,407615
89987,270818,530175,407742
89988,1190,291704,539368
89989,997242,507982,984099
89990,954008,175016,579094
89991,606045,980874,352627
89992,540064,121467,903506
89993,597373,535029,360256
89994,200477,941742,89639
89995,452684,347622,75815
89996,71677,368770,649890
89997,394542,668843,235688
89998,53922,19382,294901
89999,707079,696736,245589
90000,554069,941185,752860
90001,551065,134106,992422
90002,410847,447945,820733
90003,33827,188357,529470
90004,182832,808081,508386
90005,549199,481761,942066
90006,91607,163884,922553
90007,257890,798138,922467
90008,391531,410976,62711
90009,810514,508138,679019
90010,73380,168898,824503
90011,168426,663185,69596
90012,810559,969397,436888
90013,23799,245315,565930
90014,560301,46946,407345
90015,700015,642283,889342
90016,546700,224780,196041
90017,405249,862493,299750
90018,449647,164756,518456
90019,877760,998743,419546
90020,382072,188434,996762
90021,709079,496396,446003
90022,276269,776869,446936
90023,397802,914412,389485
90024,758593,722504,659159
90025,103107,871255,319502
90026,679605,682911,669446
90027,598738,182587,632735
90028,524095,456876,402577
90029,711855,867982,170681
90030,111607,333662,796415
90031,335968,186150,633090
90032,644499,648364,534809
90033,433906,832298,285308
90034,620477,168237,377526
90035,703567,863832,229812
90036,984244,379123,789708
90037,560190,227483,824682
90038,930738,653307,22406
90039,950955,803717,740425
90040,596209,826115,463592
90041,792730,819359,191275
90042,348629,512033,579115
90043,942182,25210,185992
90044,120305,238035,730013
90045,948301,33982,235021
90046,428960,957998,638811
90047,789009,874642,842568
90048,703661,815008,425271
90049,848643,949366,88437
90050,268995,915013,934942
90051,155912,138525,51826
90052,552074,978790,339127
90053,806690,438819,488570
90054,808326,332091,607962
90055,233363,953519,380221
90056,682940,448786,971665
90057,776266,911969,903210
90058,296590,153692,668888
90059,732100,31082,432377
90060,684263,972531,699507
90061,225686,822510,123463
90062,697897,18687,556525
90063,51588,424395,498892
90064,603214,456949,180169
90065,893559,851861,802838
90066,820862,225403,267678
90067,813290,404317,906807
90068,897467,913026,542304
90069,140245,102630,504471
90070,697089,741008,212424
90071,903081,743417,376794
90072,938422,114502,265458
90073,269714,870764,299531
90074,84359,174283,469709
90075,157488,559905,494272
90076,933126,862251,808146
90077,374989,551669,397274
90078,808622,358562,97292
90079,768448,938981,830394
90080,962876,312428,105989
90081,797492,524454,558186
90082,220911,667434,87714
90083,457866,772565,424684
90084,527487,950443,590254
90085,996292,460362,865587
90086,46846,297897,742594
90087,568097,791709,541329
90088,473536,854055,685241
90089,709613,127572,237785
90090,704075,665108,345216
90091,562505,529058,283972
90092,27885,705546,81055
90093,276118,168961,412496
90094,40647,107373,564548
90095,487136,805893,870775
90096,523507,411136,256492
90097,885588,200124,158121
90098,196701,477502,119322
90099,63136,687334,255600
90100,747338,837139,679051
90101,707357,890448,545472
90102,344379,13263,145620
90103,925691,824519,985234
90104,13184,238228,285587
90105,511285,434521,11328
90106,677497,373998,613929
90107,245350,144751,46268
90108,989964,399766,263731
90109,712080,861798,669008
90110,500268,969029,330601
90111,444705,510933,727785
90112,110772,816484,532763
90113,663524,665507,74170
90114,102859,161175,602745
90115,497040,121550,912267
90116,221134,545274,904592
90117,925141,780546,782085
90118,17184,70356,145175
90119,19290,584674,62498
90120,719003,875962,794055
90121,933337,194785,244370
90122,849681,913174,973244
90123,988404,163768,171013
90124,117034,911372,229569
90125,965077,859226,983764
90126,839098,93671,221950
90127,341416,119247,791778
90128,189308,637624,770046
90129,244351,390964,54144
90130,770455,701476,555735
90131,457935,901031,179196
90132,187484,272815,26302
90133,773260,436110,876500
90134,355308,539469,218944
90135,15812,846430,812234
90136,650554,428870,294718
90137,408351,909623,578318
90138,748282,393503,75460
90139,594924,403432,331054
90140,998991,227105,208007
90141,695396,955301,664980
90142,990964,514659,940676
90143,442675,802846,596568
90144,267883,585284,318015
90145,444171,641512,383936
90146,212985,411546,586348
90147,142655,718315,601333
90148,788628,211537,756807
90149,42504,449814,844561
90150,562040,49113,29880
90151,816458,119077,713860
90152,845736,381952,711088
90153,178990,638530,144702
90154,529726,666640,996267
90155,446073,104251,177398
90156,446909,762352,57101
90157,17860,187265,937490
90158,329727,176004,397980
90159,919428,564286,727756
90160,959816,941990,953021
90161,602471,668178,389713
90162,815907,391722,981331
90163,11860,915914,698128
90164,522878,428325,371129
90165,260545,547506,179513
90166,416069,430496,200790
90167,506719,524459,713852
90168,406453,825971,301787
90169,694226,108617,251852
90170,842123,975362,235767
90171,87552,749604,757782
90172,686438,692744,168454
90173,345781,8154,778305
90174,970623,488747,959338
90175,267646,472944,341206
90176,491577,484540,270419
90177,8255,894070,722621
90178,821271,762980,635074
90179,770195,296601,213680
90180,933866,561358,82624
90181,507527,440388,53812
90182,779462,959072,589637
90183,95504,320843,730683
90184,712473,768152,256428
90185,155885,742124,644295
90186,676316,196858,773404
90187,494478,24816,297058
90188,537419,836573,692104
90189,214205,714786,186732
90190,773379,11392,650010
90191,687159,416190,695366
90192,567414,454674,798933
90193,128064,887420,335342
90194,142193,519787,354950
90195,944214,974977,899313
90196,53742,359385,562941
90197,149681,639232,760583
90198,416786,353495,124708
90199,61285,83174,487034
90200,604124,372729,635789
90201,597185,211564,755165
90202,206627,243843,204757
90203,536003,836310,30330
90204,908084,453503,824177
90205,392506,680100,546020
90206,66455,638348,45310
90207,287976,17257,222537
90208,671638,109435,151945
90209,926465,601855,646234
90210,674959,203404,905153
90211,292510,896667,398620
90212,436217,487608,228237
90213,70913,346203,325205
90214,153175,223312,845648
90215,828651,20370,495644
90216,405559,28282,987154
90217,692369,788526,206936
90218,740852,474380,755692
90219,464798,206568,483299
90220,668860,800770,162469
90221,991416,574574,467320
90222,983482,636894,125182
90223,236066,155236,363398
90224,705807,844951,859293
90225,48326,412949,669978
90226,719349,450660,651831
90227,20003,740789,625988
90228,790510,464005,906409
90229,901763,582617,423041
90230,638800,448592,378064
90231,238055,601248,585568
90232,852095,774626,208854
90233,489841,173671,530690
90234,20174,494570,603504
90235,898133,896146,882701
90236,955299,940173,691930
90237,358646,557027,847795
90238,223531,714973,324880
90239,701258,483739,154915
90240,297269,430080,46293
90241,179226,115899,877664
90242,797326,54347,136692
90243,176923,529494,442522
90244,535299,479771,560172
90245,777286,579422,884369
90246,90061,147232,344021
90247,29022,257480,220519
90248,433932,372437,667132
90249,415740,716384,376559
90250,56883,624873,893488
90251,667551,444912,204041
90252,53238,824024,38396
90253,729284,262081,835423
90254,650908,406521,23152
90255,338779,833648,296928
90256,675323,501278,478210
90257,712466,88440,318432
90258,834875,809476,52203
90259,199544,98086,413285
90260,197795,526308,295242
90261,788619,795901,179259
90262,951391,559260,405137
90263,359935,550199,336532
90264,222172,741071,511959
90265,821337,410663,770101
90266,219691,565771,239184
90267,992942,703584,92631
90268,392209,543597,730045
90269,942137,493297,145328
90270,920531,607416,455696
90271,203593,724487,133760
90272,352253,953339,633843
90273,937418,131829,156578
90274,778775,540061,108027
90275,84736,801265,749847
90276,998999,826526,34523
90277,114472,400286,398387
90278,287513,186864,218570
90279,380625,745365,813345
90280,790013,955886,512279
90281,282931,421104,599468
90282,729332,845422,960001
90283,571699,616491,981368
90284,546494,966321,379282
90285,999426,127755,427220
90286,514092,219827,539133
90287,559720,557960,233938
90288,358747,820156,436796
90289,359240,510828,425847
90290,130732,713414,508083
90291,472091,410875,780340
90292,57415,143121,287946
90293,977221,434811,702632
90294,734040,515010,545023
90295,214506,431499,490079
90296,806966,881884,186816
90297,912729,731247,816590
90298,46552,490481,230821
90299,879874,817618,4087
90300,3597,879228,497688
90301,358711,574342,293105
90302,272795,543492,697173
90303,785615,944606,786510
90304,256986,750953,558577
90305,418099,611388,261226
90306,803191,380674,18748
90307,62379,178708,468789
90308,124858,698060,71068
90309,248793,696798,960099
90310,898232,13876,333686
90311,639060,510961,435655
90312,471221,808773,320525
90313,639049,484443,447125
90314,699319,117237,447076
90315,338155,248581,841528
90316,667686,350702,963829
90317,793439,678706,187081
90318,615483,325378,184293
90319,210198,685026,903001
90320,525842,857588,770284
90321,907676,382071,474850
90322,30712,805653,963355
90323,990283,916266,845516
90324,766095,905753,836652
90325,788821,663138,537950
90326,11110,572784,883711
90327,197541,738309,201599
90328,634273,924320,468396
90329,713419,463883,233294
90330,907162,947054,822642
90331,315602,90450,435464
90332,660121,257625,702478
90333,45034,415658,291997
90334,406,704404,503243
90335,225060,200742,624707
90336,502647,637576,704009
90337,216185,718164,865344
90338,826169,5183,108565
90339,734397,363506,12812
90340,474734,723811,518638
90341,693545,893000,291452
90342,554016,665009,831979
90343,72767,478013,105719
90344,1482,153021,401376
90345,234731,874471,258021
90346,60640,512644,283065
90347,520908,696555,333201
90348,228190,810948,980712
90349,658601,924901,919916
90350,638703,384063,467228
90351,497912,648419,541328
90352,855984,427420,248212
90353,614335,691582,456487
90354,839203,925501,430532
90355,410612,709878,820662
